row_index,biet_duoc,link_slot,url,file_id,status,http_status,local_path,file_size
301,Vinceryl 5mg/5ml,1,https://drive.google.com/file/d/16OEnX4bV7rRIb5_sR-on_8nVXAIaGkbZ/view?usp=sharing,16OEnX4bV7rRIb5_sR-on_8nVXAIaGkbZ,ok,200,dataset\hdsd_raw\0301_Vinceryl_5mg_5ml_1_16OEnX4bV7rRIb5_sR-on_8nVXAIaGkbZ.pdf,7517248
302,Citicolin 500 mg/2ml,1,https://drive.google.com/file/d/1TLSWJaP_ZUeJN-sKH_sHxbLYUkJ1ierx/view?usp=drive_link,1TLSWJaP_ZUeJN-sKH_sHxbLYUkJ1ierx,ok,200,dataset\hdsd_raw\0302_Citicolin_500_mg_2ml_1_1TLSWJaP_ZUeJN-sKH_sHxbLYUkJ1ierx.pdf,1316387
303,Diflazon 150mg,1,https://drive.google.com/file/d/1lufsVUmz4-cu31wxd6dJBRlgoA5UnGtO/view?usp=sharing,1lufsVUmz4-cu31wxd6dJBRlgoA5UnGtO,ok,200,dataset\hdsd_raw\0303_Diflazon_150mg_1_1lufsVUmz4-cu31wxd6dJBRlgoA5UnGtO.pdf,1392440
304,Alsiful S.R. Tablets 10mg,1,https://drive.google.com/file/d/1js_fEKpDKMs7lDoCg_ILI17ZEJfXFNGd/view?usp=drive_link,1js_fEKpDKMs7lDoCg_ILI17ZEJfXFNGd,ok,200,dataset\hdsd_raw\0304_Alsiful_S_R_Tablets_10mg_1_1js_fEKpDKMs7lDoCg_ILI17ZEJfXFNGd.pdf,2695286
305,Vinocerate,1,https://drive.google.com/file/d/1j1JMltv22wwlaz_ioLdhTUZKkpz2Zto7/view?usp=sharing,1j1JMltv22wwlaz_ioLdhTUZKkpz2Zto7,ok,200,dataset\hdsd_raw\0305_Vinocerate_1_1j1JMltv22wwlaz_ioLdhTUZKkpz2Zto7.pdf,1674555
306,Biviminal 2g,1,https://drive.google.com/file/d/1plD7ZsHAuJq7dpIPahftOkFHKd8SyQgz/view?usp=drive_link,1plD7ZsHAuJq7dpIPahftOkFHKd8SyQgz,ok,200,dataset\hdsd_raw\0306_Biviminal_2g_1_1plD7ZsHAuJq7dpIPahftOkFHKd8SyQgz.pdf,946448
307,Dobutamin - BFS,1,https://drive.google.com/file/d/1edJZFHJ94P556Swohs-w0M3SguM-w5oX/view?usp=drive_link,1edJZFHJ94P556Swohs-w0M3SguM-w5oX,ok,200,dataset\hdsd_raw\0307_Dobutamin_-_BFS_1_1edJZFHJ94P556Swohs-w0M3SguM-w5oX.pdf,4762168
308,Haemostop,1,https://drive.google.com/file/d/1RYvhAnk0h2Anyde11lzT5IiXcV8Y66Wv/view?usp=sharing,1RYvhAnk0h2Anyde11lzT5IiXcV8Y66Wv,ok,200,dataset\hdsd_raw\0308_Haemostop_1_1RYvhAnk0h2Anyde11lzT5IiXcV8Y66Wv.pdf,1424823
309,Ciprofloxacin Polpharma,1,https://drive.google.com/file/d/15TKQaoez2pE6RcRO_YCPLIXzSP4fZqEL/view?usp=drive_link,15TKQaoez2pE6RcRO_YCPLIXzSP4fZqEL,ok,200,dataset\hdsd_raw\0309_Ciprofloxacin_Polpharma_1_15TKQaoez2pE6RcRO_YCPLIXzSP4fZqEL.pdf,7026856
310,Dolotin 20 mg,1,https://drive.google.com/file/d/11HzeyLFZXxW7nitY9fCqexE3ISjBLawN/view?usp=drive_link,11HzeyLFZXxW7nitY9fCqexE3ISjBLawN,ok,200,dataset\hdsd_raw\0310_Dolotin_20_mg_1_11HzeyLFZXxW7nitY9fCqexE3ISjBLawN.pdf,7422331
311,Bivelox I.V 500mg/100ml,1,https://drive.google.com/file/d/1CN4sN2o2ugiItQ3WqKvGpJpnTngD4aBs/view?usp=drive_link,1CN4sN2o2ugiItQ3WqKvGpJpnTngD4aBs,ok,200,dataset\hdsd_raw\0311_Bivelox_I_V_500mg_100ml_1_1CN4sN2o2ugiItQ3WqKvGpJpnTngD4aBs.pdf,2660867
313,Alanboss XL 10,1,https://drive.google.com/file/d/1eUjjJk2bzCrnu8MnvvLDtCOPqLYSh7Qf/view?usp=drive_link,1eUjjJk2bzCrnu8MnvvLDtCOPqLYSh7Qf,ok,200,dataset\hdsd_raw\0313_Alanboss_XL_10_1_1eUjjJk2bzCrnu8MnvvLDtCOPqLYSh7Qf.pdf,4168652
314,Hadusartan 16,1,https://drive.google.com/file/d/1RYvhAnk0h2Anyde11lzT5IiXcV8Y66Wv/view?usp=sharing,1RYvhAnk0h2Anyde11lzT5IiXcV8Y66Wv,ok,200,dataset\hdsd_raw\0314_Hadusartan_16_1_1RYvhAnk0h2Anyde11lzT5IiXcV8Y66Wv.pdf,1424823
315,Vinphaton,1,https://drive.google.com/file/d/1Sr06EcEFfYlkRAnDQ8XcdSY0RcuBWu1V/view?usp=sharing,1Sr06EcEFfYlkRAnDQ8XcdSY0RcuBWu1V,ok,200,dataset\hdsd_raw\0315_Vinphaton_1_1Sr06EcEFfYlkRAnDQ8XcdSY0RcuBWu1V.pdf,1974439
316,Bisoprolol Stella 10 mg,1,https://drive.google.com/file/d/1D6STYZS57gYzZ4ZeyydG41f9Mto0uJX1/view?usp=drive_link,1D6STYZS57gYzZ4ZeyydG41f9Mto0uJX1,ok,200,dataset\hdsd_raw\0316_Bisoprolol_Stella_10_mg_1_1D6STYZS57gYzZ4ZeyydG41f9Mto0uJX1.pdf,1234080
317,Cinnarizin Pharma,1,https://drive.google.com/file/d/1lg7JCmJZoIvUWD_iUWX7ogRmcxVVawr9/view?usp=drive_link,1lg7JCmJZoIvUWD_iUWX7ogRmcxVVawr9,ok,200,dataset\hdsd_raw\0317_Cinnarizin_Pharma_1_1lg7JCmJZoIvUWD_iUWX7ogRmcxVVawr9.pdf,6295688
318,Vinstigmin,1,https://drive.google.com/file/d/1Hg602XpthS2eEHeSR0iFcVBHLvy6Ku8J/view?usp=sharing,1Hg602XpthS2eEHeSR0iFcVBHLvy6Ku8J,ok,200,dataset\hdsd_raw\0318_Vinstigmin_1_1Hg602XpthS2eEHeSR0iFcVBHLvy6Ku8J.pdf,4227948
319,Dopegyt,1,https://drive.google.com/file/d/1WwV0ErMnz5j2Ma9g6FVSs-I2lwA1liy-/view?usp=drive_link,1WwV0ErMnz5j2Ma9g6FVSs-I2lwA1liy-,ok,200,dataset\hdsd_raw\0319_Dopegyt_1_1WwV0ErMnz5j2Ma9g6FVSs-I2lwA1liy-.pdf,4817602
320,Chalme,1,https://drive.google.com/file/d/1PMyA4cHtikFQgGXe3wZxO1WpI3UY2fSS/view?usp=drive_link,1PMyA4cHtikFQgGXe3wZxO1WpI3UY2fSS,ok,200,dataset\hdsd_raw\0320_Chalme_1_1PMyA4cHtikFQgGXe3wZxO1WpI3UY2fSS.pdf,1001453
321,Gadoteric Bidiphar,1,https://drive.google.com/file/d/1yHtoGyL-UkkFPhGY_Y-xTDEXN8BuDQcc/view?usp=sharing,1yHtoGyL-UkkFPhGY_Y-xTDEXN8BuDQcc,ok,200,dataset\hdsd_raw\0321_Gadoteric_Bidiphar_1_1yHtoGyL-UkkFPhGY_Y-xTDEXN8BuDQcc.pdf,10131494
322,EZENSIMVA 10/10,1,https://drive.google.com/file/d/1jPmWDR_0ayyILKPUp7DkWtDupFg4zeQP/view?usp=drive_link,1jPmWDR_0ayyILKPUp7DkWtDupFg4zeQP,ok,200,dataset\hdsd_raw\0322_EZENSIMVA_10_10_1_1jPmWDR_0ayyILKPUp7DkWtDupFg4zeQP.pdf,7629330
323,Dutasteride Teva 0.5mg,1,https://drive.google.com/file/d/1FnAr3hzxm94_zCiUHePSwV6qSdhkq8BH/view?usp=drive_link,1FnAr3hzxm94_zCiUHePSwV6qSdhkq8BH,ok,200,dataset\hdsd_raw\0323_Dutasteride_Teva_0_5mg_1_1FnAr3hzxm94_zCiUHePSwV6qSdhkq8BH.pdf,745444
324,Bisoplus HCT 5/12.5,1,https://drive.google.com/file/d/1ThkwoZlCzSjAJ8d-dFqqI7Ya9TEG4aaW/view?usp=drive_link,1ThkwoZlCzSjAJ8d-dFqqI7Ya9TEG4aaW,ok,200,dataset\hdsd_raw\0324_Bisoplus_HCT_5_12_5_1_1ThkwoZlCzSjAJ8d-dFqqI7Ya9TEG4aaW.pdf,2713893
325,Vinxium,1,https://drive.google.com/file/d/1eK-EMoCOHusPYjZBWjIjd0IC_Z9wab6a/view?usp=sharing,1eK-EMoCOHusPYjZBWjIjd0IC_Z9wab6a,ok,200,dataset\hdsd_raw\0325_Vinxium_1_1eK-EMoCOHusPYjZBWjIjd0IC_Z9wab6a.pdf,4984286
326,AGIROVASTIN 10,1,https://drive.google.com/file/d/1rHBxDUiMw13eXMO0mWbhQlDkthy1Wqef/view?usp=drive_link,1rHBxDUiMw13eXMO0mWbhQlDkthy1Wqef,ok,200,dataset\hdsd_raw\0326_AGIROVASTIN_10_1_1rHBxDUiMw13eXMO0mWbhQlDkthy1Wqef.pdf,4367352
327,"Dutasteride-5A FARMA 0,5mg",1,https://drive.google.com/file/d/1NQYu9_DGHYD09lwz1runO6lS5kcM3X0k/view?usp=drive_link,1NQYu9_DGHYD09lwz1runO6lS5kcM3X0k,ok,200,dataset\hdsd_raw\0327_Dutasteride-5A_FARMA_0_5mg_1_1NQYu9_DGHYD09lwz1runO6lS5kcM3X0k.pdf,1805134
328,Fumagate,1,https://drive.google.com/file/d/1I-6EkIdxtZh9BDdsj0Y7OWr4BDTlhZ7G/view?usp=drive_link,1I-6EkIdxtZh9BDdsj0Y7OWr4BDTlhZ7G,ok,200,dataset\hdsd_raw\0328_Fumagate_1_1I-6EkIdxtZh9BDdsj0Y7OWr4BDTlhZ7G.pdf,1035915
329,Etoricoxib Teva 90mg,1,https://drive.google.com/file/d/1cpAaNIgDyGXQGdAFc3TvPr9Q9Zi28ncm/view?usp=drive_link,1cpAaNIgDyGXQGdAFc3TvPr9Q9Zi28ncm,ok,200,dataset\hdsd_raw\0329_Etoricoxib_Teva_90mg_1_1cpAaNIgDyGXQGdAFc3TvPr9Q9Zi28ncm.pdf,1006062
330,Bismuth subcitrate,1,https://drive.google.com/file/d/10qKmbGiBuKbasa28jepu7NXWoVDMvfro/view?usp=drive_link,10qKmbGiBuKbasa28jepu7NXWoVDMvfro,ok,200,dataset\hdsd_raw\0330_Bismuth_subcitrate_1_10qKmbGiBuKbasa28jepu7NXWoVDMvfro.pdf,2474508
331,Vitamin 3B,1,https://drive.google.com/file/d/1fPvKSQcUq6XaX9cHqvH8fZV8G93sbFum/view?usp=sharing,1fPvKSQcUq6XaX9cHqvH8fZV8G93sbFum,ok,200,dataset\hdsd_raw\0331_Vitamin_3B_1_1fPvKSQcUq6XaX9cHqvH8fZV8G93sbFum.pdf,2863122
332,Agi-Bromhexine 16,1,https://drive.google.com/file/d/1-BhtvNO9ey4G-J7v5oWgi9gspp3lgiGO/view?usp=drive_link,1-BhtvNO9ey4G-J7v5oWgi9gspp3lgiGO,ok,200,dataset\hdsd_raw\0332_Agi-Bromhexine_16_1_1-BhtvNO9ey4G-J7v5oWgi9gspp3lgiGO.pdf,3978896
333,Adsepain-New Cơ Xương Max,1,https://drive.google.com/file/d/1vN_LSia9X5h6_hFISCxE2C6wYOmiclr-/view?usp=drive_link,1vN_LSia9X5h6_hFISCxE2C6wYOmiclr-,ok,200,dataset\hdsd_raw\0333_Adsepain-New_Cơ_Xương_Max_1_1vN_LSia9X5h6_hFISCxE2C6wYOmiclr-.pdf,2557641
334,Vitamin B1,1,https://drive.google.com/file/d/1Kw5N4_BTANqu-GM_wGOLw5OOGnhB3Wjh/view?usp=sharing,1Kw5N4_BTANqu-GM_wGOLw5OOGnhB3Wjh,ok,200,dataset\hdsd_raw\0334_Vitamin_B1_1_1Kw5N4_BTANqu-GM_wGOLw5OOGnhB3Wjh.pdf,1634781
335,FOXIMCZ - 1000,1,https://drive.google.com/file/d/1SNYHciaB1nebaTqxqTrstKvqIMd2eI1Y/view?usp=drive_link,1SNYHciaB1nebaTqxqTrstKvqIMd2eI1Y,ok,200,dataset\hdsd_raw\0335_FOXIMCZ_-_1000_1_1SNYHciaB1nebaTqxqTrstKvqIMd2eI1Y.pdf,3865846
336,Aescinat natri 10 mg,1,https://drive.google.com/file/d/1mTjaj5l0pqme3_GQwDWbXZ6luF2ZMgFf/view?usp=drive_link,1mTjaj5l0pqme3_GQwDWbXZ6luF2ZMgFf,ok,200,dataset\hdsd_raw\0336_Aescinat_natri_10_mg_1_1mTjaj5l0pqme3_GQwDWbXZ6luF2ZMgFf.pdf,4022884
337,Etirabol 80/12.5,1,https://drive.google.com/file/d/19xI9mXvE31ztHxiBx9DaQ37XBfXmn0Oh/view?usp=drive_link,19xI9mXvE31ztHxiBx9DaQ37XBfXmn0Oh,ok,200,dataset\hdsd_raw\0337_Etirabol_80_12_5_1_19xI9mXvE31ztHxiBx9DaQ37XBfXmn0Oh.pdf,8010314
338,Forsancort Tablet,1,https://drive.google.com/file/d/1QFG32Vg7w_NooyDsu2P320h-p55RSHAh/view?usp=drive_link,1QFG32Vg7w_NooyDsu2P320h-p55RSHAh,ok,200,dataset\hdsd_raw\0338_Forsancort_Tablet_1_1QFG32Vg7w_NooyDsu2P320h-p55RSHAh.pdf,4202803
339,Vitol,1,https://drive.google.com/file/d/1eJopbZcb6_jSoVQW_rISR_kj8RO4SC0_/view?usp=sharing,1eJopbZcb6_jSoVQW_rISR_kj8RO4SC0_,ok,200,dataset\hdsd_raw\0339_Vitol_1_1eJopbZcb6_jSoVQW_rISR_kj8RO4SC0_.pdf,2324508
340,Cetachit 1g,1,https://drive.google.com/file/d/1Tc27ppqg1Ohr0a4bzt_OzNnK4CFjxjpB/view?usp=drive_link,1Tc27ppqg1Ohr0a4bzt_OzNnK4CFjxjpB,ok,200,dataset\hdsd_raw\0340_Cetachit_1g_1_1Tc27ppqg1Ohr0a4bzt_OzNnK4CFjxjpB.pdf,1539210
341,Bismuth,1,https://drive.google.com/file/d/1_Z6hqjhXTiiJeCDg961RfzhytlZDqwha/view?usp=drive_link,1_Z6hqjhXTiiJeCDg961RfzhytlZDqwha,ok,200,dataset\hdsd_raw\0341_Bismuth_1_1_Z6hqjhXTiiJeCDg961RfzhytlZDqwha.pdf,7249809
342,Voriole 200,1,https://drive.google.com/file/d/1LDFdls_0pbh0hWzpBAcU6mx5SAEPaXBN/view?usp=sharing,1LDFdls_0pbh0hWzpBAcU6mx5SAEPaXBN,ok,200,dataset\hdsd_raw\0342_Voriole_200_1_1LDFdls_0pbh0hWzpBAcU6mx5SAEPaXBN.pdf,6371570
343,Celecoxib,1,https://drive.google.com/file/d/1deJpzELDlrRlOIxc3GUhREKR41xenBgj/view?usp=drive_link,1deJpzELDlrRlOIxc3GUhREKR41xenBgj,ok,200,dataset\hdsd_raw\0343_Celecoxib_1_1deJpzELDlrRlOIxc3GUhREKR41xenBgj.pdf,15191763
344,"Biocemet tab 500mg/62,5mg",1,https://drive.google.com/file/d/16nbG8oP5hzieYO-ugWLE_JcmGn9VIerT/view?usp=drive_link,16nbG8oP5hzieYO-ugWLE_JcmGn9VIerT,ok,200,dataset\hdsd_raw\0344_Biocemet_tab_500mg_62_5mg_1_16nbG8oP5hzieYO-ugWLE_JcmGn9VIerT.pdf,4711111
345,Deslora,1,https://drive.google.com/file/d/164VEBPYNSNYEPHNgZGb3RYeRYJdFqB6c/view?usp=drive_link,164VEBPYNSNYEPHNgZGb3RYeRYJdFqB6c,ok,200,dataset\hdsd_raw\0345_Deslora_1_164VEBPYNSNYEPHNgZGb3RYeRYJdFqB6c.pdf,1165387
346,Etomidate-Lipuro,1,https://drive.google.com/file/d/1Wq4UcEh6_IjjJRKYK_UY5hgf7UUhpsVF/view?usp=drive_link,1Wq4UcEh6_IjjJRKYK_UY5hgf7UUhpsVF,ok,200,dataset\hdsd_raw\0346_Etomidate-Lipuro_1_1Wq4UcEh6_IjjJRKYK_UY5hgf7UUhpsVF.pdf,2171051
347,Fordamet 1g,1,https://drive.google.com/file/d/1EnZqXd5lrlnhNkOXixJ-TxwPLdmDp71z/view?usp=drive_link,1EnZqXd5lrlnhNkOXixJ-TxwPLdmDp71z,ok,200,dataset\hdsd_raw\0347_Fordamet_1g_1_1EnZqXd5lrlnhNkOXixJ-TxwPLdmDp71z.pdf,10893722
348,Bimesta,1,https://drive.google.com/file/d/1LqKyvDJmEoh1gXYV-M-lwT2F5uxFpbBy/view?usp=drive_link,1LqKyvDJmEoh1gXYV-M-lwT2F5uxFpbBy,ok,200,dataset\hdsd_raw\0348_Bimesta_1_1LqKyvDJmEoh1gXYV-M-lwT2F5uxFpbBy.pdf,1548164
349,VT-Amlopril 4mg/10mg,1,https://drive.google.com/file/d/1pdGtGqZqnaxIH9GTxVSVfKbVgrrE_Xs3/view?usp=sharing,1pdGtGqZqnaxIH9GTxVSVfKbVgrrE_Xs3,ok,200,dataset\hdsd_raw\0349_VT-Amlopril_4mg_10mg_1_1pdGtGqZqnaxIH9GTxVSVfKbVgrrE_Xs3.pdf,14230011
350,Acupan,1,https://drive.google.com/file/d/1SbNNIGPTPgji3KckArOkyNZ9dn12SZ1s/view?usp=drive_link,1SbNNIGPTPgji3KckArOkyNZ9dn12SZ1s,ok,200,dataset\hdsd_raw\0350_Acupan_1_1SbNNIGPTPgji3KckArOkyNZ9dn12SZ1s.pdf,919987
351,Derimucin,1,https://drive.google.com/file/d/13ZsCTsRXxlVeBLTK_Dpxya8i1-bjSdxJ/view?usp=drive_link,13ZsCTsRXxlVeBLTK_Dpxya8i1-bjSdxJ,ok,200,dataset\hdsd_raw\0351_Derimucin_1_13ZsCTsRXxlVeBLTK_Dpxya8i1-bjSdxJ.pdf,1735527
352,Bifitacine,1,https://drive.google.com/file/d/1KXpaVteEr4WdT6RhztfMztp14zIqMWQx/view?usp=drive_link,1KXpaVteEr4WdT6RhztfMztp14zIqMWQx,ok,200,dataset\hdsd_raw\0352_Bifitacine_1_1KXpaVteEr4WdT6RhztfMztp14zIqMWQx.pdf,2584358
353,VT-Amlopril 8mg/5mg,1,https://drive.google.com/file/d/1u1SeME_HWS7OGLNjI8G-MlZ1IYW8IyZm/view?usp=sharing,1u1SeME_HWS7OGLNjI8G-MlZ1IYW8IyZm,ok,200,dataset\hdsd_raw\0353_VT-Amlopril_8mg_5mg_1_1u1SeME_HWS7OGLNjI8G-MlZ1IYW8IyZm.pdf,6982921
354,BFS-Tranexamic 500mg/10ml,1,https://drive.google.com/file/d/1N69gJDyqailzwlajGsUNnJ6XDQGVlcLm/view?usp=drive_link,1N69gJDyqailzwlajGsUNnJ6XDQGVlcLm,ok,200,dataset\hdsd_raw\0354_BFS-Tranexamic_500mg_10ml_1_1N69gJDyqailzwlajGsUNnJ6XDQGVlcLm.pdf,3160948
355,Ceftriaxon TFI 2g,1,https://drive.google.com/file/d/1TiKOk4it9DRYj9OFQkGweRqAhayoGYBg/view?usp=drive_link,1TiKOk4it9DRYj9OFQkGweRqAhayoGYBg,ok,200,dataset\hdsd_raw\0355_Ceftriaxon_TFI_2g_1_1TiKOk4it9DRYj9OFQkGweRqAhayoGYBg.pdf,2032699
356,Erylik,1,https://drive.google.com/file/d/1X0aJBQ9nvZcTrJbxTDtQI2EeA4Xe8DUM/view?usp=drive_link,1X0aJBQ9nvZcTrJbxTDtQI2EeA4Xe8DUM,ok,200,dataset\hdsd_raw\0356_Erylik_1_1X0aJBQ9nvZcTrJbxTDtQI2EeA4Xe8DUM.pdf,1402420
357,Acular,1,https://drive.google.com/file/d/1HKn5U8SBa0TiN1j0lhlxzY_XRf-K7_Ti/view?usp=drive_link,1HKn5U8SBa0TiN1j0lhlxzY_XRf-K7_Ti,ok,200,dataset\hdsd_raw\0357_Acular_1_1HKn5U8SBa0TiN1j0lhlxzY_XRf-K7_Ti.pdf,1584081
358,VUPU,1,https://drive.google.com/file/d/1wXoChf93PMLHJ7BxhMJ2BcvdhYQYAkvR/view?usp=sharing,1wXoChf93PMLHJ7BxhMJ2BcvdhYQYAkvR,bad_response:text/html,404,,0
359,Wolske,1,https://drive.google.com/file/d/17v64KwpXz3G_bUrQWe_2yiZoE_ePsJ2C/view?usp=drive_link,17v64KwpXz3G_bUrQWe_2yiZoE_ePsJ2C,ok,200,dataset\hdsd_raw\0359_Wolske_1_17v64KwpXz3G_bUrQWe_2yiZoE_ePsJ2C.pdf,3444465
360,Fluvastatin CAP DWP 20mg,1,https://drive.google.com/file/d/1cTjs_b9VTDyLUjgfOgEkvhv_fLLK7VHS/view?usp=drive_link,1cTjs_b9VTDyLUjgfOgEkvhv_fLLK7VHS,ok,200,dataset\hdsd_raw\0360_Fluvastatin_CAP_DWP_20mg_1_1cTjs_b9VTDyLUjgfOgEkvhv_fLLK7VHS.pdf,7911598
361,"Actelsar HCT 40mg/12,5mg",1,https://drive.google.com/file/d/1EWzGRT7XOfJsAAje4BFzpKpWM_xHNm3f/view?usp=drive_link,1EWzGRT7XOfJsAAje4BFzpKpWM_xHNm3f,ok,200,dataset\hdsd_raw\0361_Actelsar_HCT_40mg_12_5mg_1_1EWzGRT7XOfJsAAje4BFzpKpWM_xHNm3f.pdf,15684287
362,Cefoxitin 1000,1,https://drive.google.com/file/d/1IPilXabITG_MRw8sZadoMfWdW7QcV5Cu/view?usp=drive_link,1IPilXabITG_MRw8sZadoMfWdW7QcV5Cu,ok,200,dataset\hdsd_raw\0362_Cefoxitin_1000_1_1IPilXabITG_MRw8sZadoMfWdW7QcV5Cu.pdf,7453342
363,Wosulin 30/70,1,https://drive.google.com/file/d/1dm0XDrARiWi5D3ybLVc106jGafFPTyXg/view?usp=sharing,1dm0XDrARiWi5D3ybLVc106jGafFPTyXg,ok,200,dataset\hdsd_raw\0363_Wosulin_30_70_1_1dm0XDrARiWi5D3ybLVc106jGafFPTyXg.pdf,4159822
364,Xamiol,1,https://drive.google.com/file/d/1fPgciQuBqqMJ4Sj0szVDXaWlTcosdAQb/view?usp=drive_link,1fPgciQuBqqMJ4Sj0szVDXaWlTcosdAQb,ok,200,dataset\hdsd_raw\0364_Xamiol_1_1fPgciQuBqqMJ4Sj0szVDXaWlTcosdAQb.pdf,2880908
365,BFS-Neostigmine 0.25,1,https://drive.google.com/file/d/1eGTSUrRZ9keoz339NgzqIgVVSvLA5ShG/view?usp=drive_link,1eGTSUrRZ9keoz339NgzqIgVVSvLA5ShG,ok,200,dataset\hdsd_raw\0365_BFS-Neostigmine_0_25_1_1eGTSUrRZ9keoz339NgzqIgVVSvLA5ShG.pdf,2482354
366,Dembele-HCTZ,1,https://drive.google.com/file/d/1lB4stoxKbYIqG0dyYnmGQCpo9RimIQk-/view?usp=drive_link,1lB4stoxKbYIqG0dyYnmGQCpo9RimIQk-,ok,200,dataset\hdsd_raw\0366_Dembele-HCTZ_1_1lB4stoxKbYIqG0dyYnmGQCpo9RimIQk-.pdf,14273475
367,Cefotiam 2g,1,https://drive.google.com/file/d/1bZYTPBMvpQCSs9JjBwufk1lC7s6xDEZd/view?usp=drive_link,1bZYTPBMvpQCSs9JjBwufk1lC7s6xDEZd,ok,200,dataset\hdsd_raw\0367_Cefotiam_2g_1_1bZYTPBMvpQCSs9JjBwufk1lC7s6xDEZd.pdf,2753951
368,Actelno,1,https://drive.google.com/file/d/1Pksuo3FDZykF1aUt9WEc5Uet_u7y4EcV/view?usp=drive_link,1Pksuo3FDZykF1aUt9WEc5Uet_u7y4EcV,ok,200,dataset\hdsd_raw\0368_Actelno_1_1Pksuo3FDZykF1aUt9WEc5Uet_u7y4EcV.pdf,2034344
369,BFS-Naloxone,1,https://drive.google.com/file/d/1a-8v2bPUnKkzb8_Ec67bi4fg7wpB-hea/view?usp=drive_link,1a-8v2bPUnKkzb8_Ec67bi4fg7wpB-hea,ok,200,dataset\hdsd_raw\0369_BFS-Naloxone_1_1a-8v2bPUnKkzb8_Ec67bi4fg7wpB-hea.pdf,3055425
370,Xatral XL 10mg,1,https://drive.google.com/file/d/1Utoa2sVlVNLL4TH7-7XQb16hDXEXXxuC/view?usp=drive_link,1Utoa2sVlVNLL4TH7-7XQb16hDXEXXxuC,bad_response:text/html,404,,0
371,Decebal 50,1,https://drive.google.com/file/d/1QE-mwWLVn3CUhW8DbqQp7F1ZFL54pN6X/view?usp=drive_link,1QE-mwWLVn3CUhW8DbqQp7F1ZFL54pN6X,ok,200,dataset\hdsd_raw\0371_Decebal_50_1_1QE-mwWLVn3CUhW8DbqQp7F1ZFL54pN6X.pdf,5418096
372,Cefopefast-S 3000,1,https://drive.google.com/file/d/1_DCo_Sa0RT9ovaPDovT51irunIf_-GCb/view?usp=drive_link,1_DCo_Sa0RT9ovaPDovT51irunIf_-GCb,ok,200,dataset\hdsd_raw\0372_Cefopefast-S_3000_1_1_DCo_Sa0RT9ovaPDovT51irunIf_-GCb.pdf,2535821
373,"BFS-Nabica 8,4%",1,https://drive.google.com/file/d/1iZnWMNYLA1x-wxlgSR7e1TcrwWkHfine/view?usp=drive_link,1iZnWMNYLA1x-wxlgSR7e1TcrwWkHfine,ok,200,dataset\hdsd_raw\0373_BFS-Nabica_8_4_1_1iZnWMNYLA1x-wxlgSR7e1TcrwWkHfine.pdf,2060673
374,Aciste 3 MIU,1,https://drive.google.com/file/d/1Q_xbJBtnAGuJEAZYcAkjjSUHl_ElXzzV/view?usp=sharing,1Q_xbJBtnAGuJEAZYcAkjjSUHl_ElXzzV,ok,200,dataset\hdsd_raw\0374_Aciste_3_MIU_1_1Q_xbJBtnAGuJEAZYcAkjjSUHl_ElXzzV.pdf,14928330
375,Xonatrix forte,1,https://drive.google.com/file/d/1f45a6dYyvXAYDABFLJ8BbOEqBkoKfzd6/view?usp=sharing,1f45a6dYyvXAYDABFLJ8BbOEqBkoKfzd6,ok,200,dataset\hdsd_raw\0375_Xonatrix_forte_1_1f45a6dYyvXAYDABFLJ8BbOEqBkoKfzd6.pdf,2312341
376,BFS-Mecobal,1,https://drive.google.com/file/d/1Hqyv7lTQr4tza4-YDE9MsnkS8RffjXWU/view?usp=drive_link,1Hqyv7lTQr4tza4-YDE9MsnkS8RffjXWU,ok,200,dataset\hdsd_raw\0376_BFS-Mecobal_1_1Hqyv7lTQr4tza4-YDE9MsnkS8RffjXWU.pdf,2398235
377,Xylocaine Jelly,1,https://drive.google.com/file/d/1xJPRx1C5lnkILFa6nrEYtH_qBsnG_hJM/view?usp=drive_link,1xJPRx1C5lnkILFa6nrEYtH_qBsnG_hJM,bad_response:text/html,404,,0
378,Firstlexin 500,1,https://drive.google.com/file/d/1heyJ6sNt7TTan-RiXCcbV5nxrvqTfFX3/view?usp=drive_link,1heyJ6sNt7TTan-RiXCcbV5nxrvqTfFX3,ok,200,dataset\hdsd_raw\0378_Firstlexin_500_1_1heyJ6sNt7TTan-RiXCcbV5nxrvqTfFX3.pdf,4364133
379,Acido Tranexamico Bioindustria L.I.M,1,https://drive.google.com/file/d/1KllpbFRMFhCp0u5nJksM-K-p82fUJFXo/view?usp=drive_link,1KllpbFRMFhCp0u5nJksM-K-p82fUJFXo,ok,200,dataset\hdsd_raw\0379_Acido_Tranexamico_Bioindustria_L_I_M_1_1KllpbFRMFhCp0u5nJksM-K-p82fUJFXo.pdf,3489567
380,Bfavits 10/40,1,https://drive.google.com/file/d/1b0R8XgIYviGmkbSHDCT1FE1JDkpqvmd-/view?usp=drive_link,1b0R8XgIYviGmkbSHDCT1FE1JDkpqvmd-,ok,200,dataset\hdsd_raw\0380_Bfavits_10_40_1_1b0R8XgIYviGmkbSHDCT1FE1JDkpqvmd-.pdf,15045414
